Downloaded from wid.world on 01-10-2024 at 17:51:01
Bangladesh ;"anninc_pall_992_i_BD
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2020;6697.9665
Bangladesh ;"anninc_pall_992_i_BD
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2021;7004.3862
Bangladesh ;"anninc_pall_992_i_BD
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2022;7329.7455
Bangladesh ;"anninc_pall_992_i_BD
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2023;7590.7047
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;1980;0.3652
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;1981;0.3652
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;1982;0.3652
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;1983;0.3652
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;1984;0.3774
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;1985;0.3891
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;1986;0.3947
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;1987;0.4001
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;1988;0.4054
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;1989;0.3986
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;1990;0.3919
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;1991;0.3854
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;1992;0.4032
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;1993;0.4196
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;1994;0.4348
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;1995;0.4488
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;1996;0.4477
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;1997;0.4468
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.4455
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.4455
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.4449
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.4459
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.4487
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.4522
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.4532
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.4548
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.4513
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.4488
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.4407
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.4362
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.4363
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.4329
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.4316
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.4302
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.428
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.4248
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.4239
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.424
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.424
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;2019;0.424
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;2020;0.424
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;2021;0.3652
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;2022;0.3652
Bangladesh ;"sptinc_p90p100_z_BD
Pre-tax national income 
Top 10% | share
";p90p100;2023;
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1980;0.1997
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1981;0.1997
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1982;0.1997
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1983;0.1997
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1984;0.1947
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1985;0.1898
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1986;0.1869
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1987;0.1841
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1988;0.1814
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1989;0.1838
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1990;0.1862
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1991;0.1886
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1992;0.1812
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1993;0.1745
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1994;0.1683
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1995;0.1625
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1996;0.1619
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1997;0.1611
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1998;0.1608
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;1999;0.1592
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2000;0.1585
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2001;0.1582
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2002;0.156
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2003;0.153
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2004;0.1526
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2005;0.1516
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2006;0.1528
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2007;0.1533
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2008;0.1595
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2009;0.1622
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2010;0.1606
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2011;0.1635
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2012;0.1644
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2013;0.1656
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2014;0.1674
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2015;0.1702
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2016;0.1709
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;0.1708
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2018;0.1708
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2019;0.1708
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2020;0.1708
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2021;0.1997
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2022;0.1997
Bangladesh ;"sptinc_p0p50_z_BD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2023;
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1980;
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1981;
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1982;
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1983;
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1984;
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1985;
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1986;
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1987;
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1988;
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1989;
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1990;
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1991;
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1992;
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1993;
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1994;
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1995;0.5915
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1996;0.5914
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1997;0.5903
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1998;0.59
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1999;0.5894
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2000;0.5893
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2001;0.5897
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2002;0.5906
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2003;0.5918
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2004;0.5919
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2005;0.593
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2006;0.5906
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2007;0.5891
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2008;0.588
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2009;0.5861
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2010;0.585
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2011;0.5847
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2012;0.5847
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2013;0.5846
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2014;0.5845
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2015;0.5844
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2016;0.5842
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2017;0.5842
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2018;0.5842
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2019;0.5843
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2020;0.5843
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2021;0.5844
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2022;0.5846
Bangladesh ;"shweal_p90p100_z_BD
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2023;
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1980;
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1981;
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1982;
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1983;
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1984;
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1985;
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1986;
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1987;
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1988;
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1989;
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1990;
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1991;
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1992;
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1993;
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1994;
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1995;0.047
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1996;0.047
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1997;0.0473
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1998;0.0473
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;1999;0.0474
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2000;0.0474
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2001;0.0473
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2002;0.0472
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2003;0.0471
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2004;0.0472
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2005;0.047
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2006;0.0472
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2007;0.0475
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2008;0.0476
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2009;0.0479
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2010;0.0482
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2011;0.0482
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2012;0.0482
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2013;0.0482
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2014;0.0482
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2015;0.0482
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2016;0.0482
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2017;0.0482
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2018;0.0482
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2019;0.0482
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2020;0.0482
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2021;0.0482
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2022;0.0478
Bangladesh ;"shweal_p0p50_z_BD
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2023;
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1980;29517.0337
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1981;29703.3232
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1982;28359.7456
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1983;29396.9252
USA ;"anninc_pall_992_i_US
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1984;31272.0134
